id,pagerank
4661,7.113866908909551
7809,7.097351865792642
1754,7.0768790860542925
4099,7.056724913671046
7021,7.032976928230426
5563,7.000057445629772
7862,6.998539398748164
6327,6.923070096782033
6560,6.88483888670793
2594,6.826408368763086
4796,6.79309670194621
3005,6.777027050432594
4247,6.7688946433252575
5179,6.753776051663559
4402,6.746138032728249
56,6.6925208614305856
7961,6.662755051090883
2256,6.661094228801194
6299,6.650419210909262
3962,6.634502406110817
407,6.588123145809339
6555,6.56486990680335
6004,6.5534864421286825
55,6.5436228563760315
4531,6.523179065104561
5524,6.498942055952891
3408,6.483845177462949
2210,6.4811857915503746
5605,6.468261193307525
5288,6.4102437315530265
2144,6.3292924441553176
2790,6.288282319286172
5226,6.2761514146605935
4071,6.261073755617703
6044,6.254930509600582
2516,6.2505378914650525
3650,6.246470472745202
7414,6.232654308382345
5002,6.214916241560265
1982,6.175131054376777
2508,6.166951134327233
3026,6.163038077171408
7882,6.130560031410172
3873,6.092781902377703
5800,6.0844566014986645
2585,6.074187368043388
3321,6.069910594460689
3024,6.042659823940752
7214,6.007027349667791
6414,5.99773264526387
86,5.993203072805601
3260,5.962949028313607
974,5.957799091368664
3140,5.920381728033363
1956,5.913109609827139
1717,5.913080716744731
5839,5.90466880125749
5200,5.9028180501972605
3439,5.880260455629852
4011,5.871798656242754
2504,5.870538702963106
2775,5.83898119047119
4709,5.8379329883395705
3454,5.816318263088068
8295,5.804753979700798
644,5.7951905931384955
1453,5.7671141872272225
3010,5.7600278644781095
1638,5.753403539440279
6833,5.748598103888782
3265,5.747516989228909
95,5.720370765165346
72,5.68974427406725
7908,5.671888603251491
5963,5.669293812548979
1310,5.663660631368019
1412,5.637685410951319
7478,5.625075929984581
2653,5.6241866362126975
4798,5.585220514303709
7803,5.57369510388019
3130,5.540919908938367
3796,5.540404209272596
941,5.534833288474183
5445,5.511300579154854
6979,5.499067264973427
6123,5.48428881793191
4653,5.477376819820264
417,5.46644952374423
600,5.462726800110943
4827,5.399102166752015
2877,5.37442540580685
3394,5.364473004042651
35,5.357585565732732
6665,5.357410735755
4041,5.3464781048124195
3516,5.340331624450175
6330,5.328117011649764
5055,5.311696081555501
3615,5.309122001119758
2134,5.301395616291096
5020,5.277108766640605
2160,5.271053222892238
6124,5.178411251346701
1437,5.158536356360448
2117,5.156273241059665
7131,5.153579321823818
2411,5.139463378858942
3030,5.127077030604522
3586,5.1173145715465935
5178,5.100798155346182
5714,5.081735531480121
2660,5.0713803128262045
6148,5.057932953480375
4124,5.043401049648766
5697,5.042670615765102
3634,5.010731934978492
7860,5.009013159426926
7587,5.004321024669081
4040,4.994909223789871
4179,4.982522992910061
290,4.981943510966186
3892,4.970690527583376
7115,4.970323742522089
3645,4.968353232484093
1080,4.960543722302606
2517,4.955505827753346
2658,4.9477022220263525
4940,4.945695768206756
2785,4.944564214697385
5596,4.9424771346180485
2354,4.935080673559759
6156,4.93206982690657
2774,4.921189400248968
4349,4.9206750061620665
2297,4.915160689080055
5321,4.907434622207568
3643,4.899239762270475
5814,4.893974567741681
4792,4.885075626538978
2940,4.868761633640467
2151,4.866800059165797
2433,4.861904968549442
1919,4.845245537807989
1193,4.828244304194237
8174,4.781772248731238
6458,4.774353369796086
840,4.772383491993379
2619,4.770676216504023
4138,4.763927797363858
896,4.760922213064528
7649,4.757432212257615
2114,4.755989406582267
6913,4.7468077813806815
4578,4.744202151614158
6618,4.7391610975609995
5479,4.703225389817477
2145,4.694080001377676
4557,4.661612663861825
8192,4.660533815274712
3792,4.643913684592491
7839,4.6433056965884925
6496,4.616925336297095
3136,4.61601544988919
5806,4.596359413783712
2251,4.593463119505621
6523,4.5852338527625385
1723,4.582038465163151
978,4.551368974373886
1893,4.548463897263888
8178,4.544036006614229
4510,4.521799347586249
6229,4.505831100343347
3125,4.5031129759353234
930,4.4893104618027895
6780,4.486794062113235
5818,4.481262569578955
2474,4.470160202195361
5693,4.46625983535933
4448,4.44876832151066
4201,4.434141673969259
3307,4.426475105825311
1859,4.426456233031406
2593,4.42562247165342
4361,4.419784302855125
5871,4.4194041106217306
5760,4.418221327169878
1166,4.4123375971521765
2822,4.404697132217289
204,4.37579815395738
5773,4.366221098326491
2240,4.363105445580886
4266,4.359486571515601
3276,4.3415455422805795
7757,4.330356138332679
7225,4.3265794151393235
2120,4.296157521093722
1049,4.288087376531284
6980,4.284781329211176
2506,4.282040412408506
1688,4.279975865067598
1661,4.276169531515448
1585,4.270788312532765
7301,4.267746126026433
5162,4.264330304046995
4485,4.211530234574641
2185,4.183380458531129
152,4.137238227772815
3014,4.136670235225909
1473,4.131627184604485
2014,4.128380243623728
5037,4.1234531490844955
756,4.117374702538013
2693,4.109378046926974
3027,4.10727845689493
549,4.097022792096137
5204,4.094824781340298
5482,4.093276709606228
1199,4.089368161065135
3717,4.067763959705805
5822,4.066699638906494
3480,4.062548535484824
4795,4.0300533267196625
243,4.021180493053508
5671,4.0192794388175646
4299,4.014418313721056
5028,4.011963373512134
1744,4.010525836234269
1307,4.005739310757895
1836,4.004001951446996
1729,3.9963524811113094
1111,3.995704898276023
5452,3.9877720441876754
4463,3.9845089958676283
2727,3.971890189937822
4373,3.968860506731169
5829,3.967325538278486
2900,3.966946688050758
230,3.964210267329071
5902,3.9624620227604073
2923,3.9596868875326914
1990,3.958083265913358
5545,3.9539218659880127
1548,3.948029980688251
5130,3.934259556833396
1646,3.9325212430396976
1357,3.9313804292007837
6790,3.9096716564178804
7910,3.909438163849002
8212,3.899495183406898
1374,3.8980301724498108
3453,3.8903848261801137
2665,3.8733277767194405
6907,3.8694210064937273
3748,3.865916514516768
3529,3.856030578325202
1705,3.852298549961099
3958,3.850856714947148
5872,3.849361231553041
2851,3.848722224856917
1918,3.8404325012361884
5301,3.838760490213335
6739,3.8195165189220037
3631,3.817431930609149
5262,3.8160723024041348
959,3.8149752230509186
4175,3.81478704914924
8290,3.8043387787536043
7927,3.804188715298729
7063,3.7976750744179966
3970,3.7958396383568944
6770,3.794947161162134
5886,3.791540303817794
4530,3.7839199593975192
3284,3.7836148044193916
8121,3.7818477750894104
4587,3.77960806667008
5529,3.7733254993867944
6481,3.7726751338633897
3291,3.758556963063722
3812,3.757405096334735
1992,3.750382302174635
3910,3.7485324979361607
2289,3.7477707047904856
3371,3.7470051219643294
4999,3.746653508432045
5305,3.7416897272651606
7763,3.7380446621397554
5144,3.734949088321467
6417,3.7333238529939097
2686,3.73161091919783
1492,3.730981945143265
1679,3.72841992424598
1464,3.7277072732433956
7233,3.7215277523373764
7386,3.6921514178369
3580,3.6878905491872565
6347,3.6821514939068867
7912,3.6715384731590506
1637,3.6563623890484998
1622,3.6484911108114586
6715,3.6406209723987915
3028,3.6346532715592907
465,3.6199253341697744
4219,3.6183901517209134
765,3.618164155183526
1157,3.6167748648207065
4021,3.613739320651769
1103,3.6108311965520272
5335,3.6077975324543807
8291,3.6011766211197687
2747,3.5963667695912966
1835,3.5936393893933327
5743,3.5926723123603876
4384,3.5903951917993173
5925,3.5887458414200193
4212,3.5824721329674696
6296,3.5771875062819625
863,3.5740089599558096
5683,3.562852831863481
5072,3.5551032913451577
6600,3.554539083375618
1267,3.5529029485271026
608,3.542474633244744
2667,3.5347900847671894
2856,3.532777920671959
5061,3.5199867948851304
1718,3.518620611646461
1165,3.5145971700248744
4781,3.5102316386845556
5819,3.5038182340549704
5449,3.50350548724232
1151,3.5016373620741565
7378,3.4978686650031143
769,3.4861253029064665
6930,3.47577067236715
8287,3.473666772272302
1319,3.4694800482631756
6400,3.468321897696275
7871,3.464495316383544
1697,3.451072269650661
4338,3.450670982338933
5891,3.4484969921321924
2371,3.4451954839771983
2963,3.44159334038592
3460,3.4382564576697656
5100,3.4343897212995773
857,3.425763679173941
4791,3.4256328574727175
2456,3.4255227539721633
3059,3.4230094677440452
1977,3.413200175987397
1514,3.412242167678901
2435,3.4096760022762944
7012,3.4086213082331867
5947,3.403610478553702
1701,3.4017047757130277
7381,3.399405604512642
2174,3.398496334030601
5096,3.3953169607200135
2276,3.393980773479133
259,3.3916631110419595
1167,3.387324562624589
4483,3.3861934219443013
4365,3.379110932979471
2322,3.376559280863982
4199,3.3762851783802086
2062,3.372961582673368
4846,3.3637266618016333
3720,3.360909408505929
4290,3.3546686731889244
7279,3.3533376863904287
2707,3.3513407416160734
2542,3.3505703559559756
4717,3.3478334167179953
2264,3.3471108752377186
6422,3.3402830990903456
1734,3.3190600553334453
7624,3.3173666193939435
2252,3.298441098641515
6388,3.2920378651074755
6218,3.290962023195834
4719,3.288075434881751
5289,3.2851231539785837
739,3.2818950308451664
402,3.2675034875535354
4233,3.267222751876329
108,3.2653591965529354
370,3.262087809113619
2991,3.261906862696884
3201,3.2617462657055665
3607,3.2551438006239053
1352,3.2531283899177836
3830,3.24832279277866
1403,3.2442641440436675
7833,3.243364756556717
3847,3.239105586351049
1496,3.2339445788540875
2955,3.2283632433477725
5680,3.225785971917418
3473,3.2233767373900655
4811,3.223253079276132
439,3.2195924898986514
3587,3.2173535738973147
4401,3.2148893684793305
5897,3.2129539504912352
7450,3.2066370714091965
7510,3.205255433571155
4884,3.2040477625133312
5189,3.2007993709316533
75,3.200516037973906
1497,3.1943092570011054
2381,3.1863041677225707
4534,3.183326944519309
817,3.179398962889603
7144,3.1747099955371794
545,3.1728489742867723
789,3.169639032790719
3946,3.1605632100152694
2909,3.1520835020652562
2831,3.1499501142377975
10,3.142578293589093
2697,3.141849865428965
5817,3.140743415618075
6337,3.139890226351612
1908,3.1286876632474137
1811,3.1256630190517383
8134,3.125379832168121
1201,3.1241808914596696
5378,3.119999100878234
2339,3.113915876383395
7052,3.109503224469462
4780,3.1086182459042857
2973,3.104812966846755
626,3.104296282213977
1156,3.1013585425171386
3253,3.0961302227438314
2440,3.0949301954562674
6955,3.092667286252477
7835,3.083970263251126
5684,3.0823596621389417
5624,3.0821980010021273
3293,3.0763221797297184
2763,3.074511170614424
7168,3.0741364246889002
4055,3.0739181566189373
4632,3.0721547053140124
667,3.0702032364579197
2135,3.0696777763471856
1888,3.068880586469995
2544,3.0632341132534844
5828,3.0623981196270393
2814,3.062085714048374
5073,3.0617500461810856
5222,3.057027337576505
4824,3.055383753373205
3164,3.0526625375108485
6714,3.0500752226065218
2397,3.0499849586791643
1849,3.0498537242620567
3635,3.04902585277138
4528,3.0470758813115135
2193,3.0456538034958904
1384,3.0449071224599886
3103,3.0356081550980023
4315,3.027418250734931
4424,3.016883680091789
4269,3.004593234253221
1935,3.001616772062031
5799,3.000583550708916
4072,2.9996121363435995
1428,2.9955472256163294
5199,2.994769438813138
3903,2.993716529752544
3404,2.991463439650679
5804,2.991103286067634
2324,2.9878429797375454
4574,2.982854305440224
6869,2.9729149652514657
5285,2.971926783083715
5106,2.9718441347133355
1035,2.96920307468657
1564,2.9677259032771164
3813,2.949765318081595
8249,2.946799234214137
7050,2.9464907585058433
3018,2.942851154837424
5263,2.941377417777878
3007,2.9321410729942405
1700,2.9302998722930593
5083,2.9297029987795535
1159,2.9286537929049072
2223,2.9262875038755047
5738,2.9259513745275245
4689,2.9221825091369866
5092,2.915546563799049
1247,2.9135396246954164
6323,2.912676099851653
4964,2.9126059875605685
7306,2.9097488671780107
4646,2.9074926209853023
4986,2.9043260740027796
3843,2.9034988231058185
7108,2.902281950518552
3680,2.9000330978840725
7662,2.8954624378836478
3800,2.8943003822831033
1847,2.890920086245672
7277,2.8865162476879833
2880,2.885874448266323
560,2.882729250213843
415,2.8819229496184464
5739,2.8788642290262363
4263,2.8746288548975243
4808,2.871623480320884
714,2.871453156066811
715,2.871428296198874
3348,2.8704106363204085
3752,2.866027178699429
7238,2.8607243498505124
2364,2.8544241608170045
5466,2.8520752663754676
5273,2.8511621116426498
4297,2.846108558321961
5432,2.8458484251794745
6875,2.8454527038236184
3452,2.8343348438489127
2307,2.831021552460111
6442,2.8255683553558146
3776,2.8212037451790666
2655,2.8191615765688094
1305,2.818288639679242
2490,2.8136546003323453
3417,2.8136033760686745
579,2.8124390601440457
5775,2.8104805115637483
1963,2.8094563039238647
4098,2.806648319452575
2646,2.805208993110168
2182,2.8040040475926715
1200,2.802196924178923
5807,2.800586588507105
50,2.798782584936384
1261,2.796971608100627
2290,2.7967432287768013
1593,2.7942098370274713
7391,2.793865282784724
6566,2.7912509391488918
5188,2.7836187643920436
7992,2.780984424496039
937,2.778303621289027
2325,2.776688726414247
6855,2.7730217140062776
6174,2.771015812895879
7005,2.7661623964282835
6306,2.7641093991202452
4480,2.7611214939817685
6000,2.7596370009307054
1484,2.758572252908656
6934,2.755910085576788
7295,2.7503193034700355
3447,2.7495580620903244
4162,2.748766985046782
7813,2.744316150250564
2211,2.740747775427886
3557,2.7328418295303014
1062,2.7225068017762006
1966,2.718134917737253
656,2.717219323778676
7651,2.711017384965676
4103,2.7096219828192813
2225,2.7033843268646103
7280,2.701938109964821
2510,2.6978911954690212
250,2.6977461490399826
3887,2.696015652061121
6498,2.694463209728443
2375,2.6903346876751564
1680,2.6829013372954265
761,2.6822024884237816
285,2.6789595476280033
1482,2.678289863877202
1772,2.6767595263914017
4654,2.672195338850505
2595,2.6699173124112603
4980,2.6695056894653715
1571,2.668196569547721
1416,2.667615042396542
2760,2.667078952320411
1808,2.659371798897872
6789,2.65786930167621
6328,2.656397663966659
1706,2.6542485355988683
3106,2.651304478624757
5148,2.6504533494182247
5375,2.649413971868186
5121,2.647744796520742
1044,2.647394953139099
2770,2.6448674516162747
1538,2.6448124080831286
8283,2.635686801275291
4507,2.633295989537348
2620,2.632204248628475
4777,2.630595364063094
4216,2.626649042691052
4432,2.624513624456407
5780,2.6106686078972325
6424,2.6009399981419263
3258,2.5981085541219135
8297,2.5924273026524354
356,2.5895935038284024
2781,2.585906724287122
1648,2.5834602321779205
5811,2.582156283345077
5341,2.581487261262593
5499,2.580388360402716
3806,2.5772228032947786
4435,2.5703025641970245
7855,2.5664489634103864
6432,2.565202025980439
2410,2.561491712524138
6032,2.5600284013587085
3020,2.559405640944064
1769,2.5571338329923545
1442,2.5569035564034337
4298,2.556342239373692
8141,2.5541023112018766
5463,2.5506593378202624
1489,2.5493794601496367
2662,2.5398323377770424
7979,2.5297149693216032
1608,2.5266324000617266
155,2.5248442716704864
3092,2.5228029563590537
3351,2.5187248710902095
966,2.516345463704363
2674,2.5047199587638413
2587,2.5032079781660266
7646,2.499885539365942
856,2.498673327279806
5812,2.4966269598538475
227,2.495173408801419
771,2.4802961748909085
6765,2.478069284371596
2384,2.477691273249379
6305,2.476740333719829
7116,2.4739412828202645
54,2.472798604154092
6098,2.461221673305005
5103,2.459538510797605
1621,2.459165841357724
1787,2.4573562936824986
2550,2.4527605021323198
2794,2.440334991489292
2547,2.431762227487744
2102,2.4297531107990293
893,2.4237249380891153
1777,2.4181450688685238
6262,2.416411558742015
2095,2.4111935454205518
6736,2.401680894862791
8002,2.3991863526657196
4500,2.39888587548939
1277,2.3906312708276163
763,2.3892121691817128
5182,2.388503330290201
5848,2.3883585809692094
7924,2.3879857699176448
5454,2.3855671358035386
4551,2.3855126347676996
4713,2.3845606399656973
6246,2.3827866656240917
5231,2.3800920946078445
6599,2.378170831805395
3144,2.378125174769205
6441,2.3765173214666064
3724,2.3716073945992076
4820,2.370430883673713
5969,2.3686096684186784
5936,2.367616277196037
6624,2.3660094352902035
6243,2.3623192092690837
5215,2.361386702590806
1378,2.355214199936939
1284,2.3550835892838893
3803,2.3538909300975304
1799,2.35126335178363
1330,2.3507714271823916
2231,2.3504068066654304
1279,2.3488018623010047
5527,2.3485854071404537
3787,2.3465526449174106
4453,2.346371825122754
6001,2.345635862614738
3479,2.3453596374339027
6221,2.3436970592264945
935,2.336486429663666
1154,2.335212409478613
5430,2.3350563574254455
171,2.3329492106572327
2079,2.3310241446998456
6554,2.3302379970146987
6976,2.3291016022239126
8198,2.3285081552334415
1239,2.3260612766608233
3937,2.3238628643656054
3148,2.3224022712958594
4994,2.321858453467648
677,2.3187697960285094
2157,2.316569964518245
7351,2.3159674124361525
2071,2.313631247947535
6720,2.3127909817247407
33,2.3102613308520468
2787,2.3056790216879866
6576,2.3027447347775376
3660,2.2987111368255215
1123,2.2983216551449015
1802,2.29808571204125
904,2.297887785030999
6043,2.2961868973438166
3180,2.2950393568027785
4706,2.294118462326738
6227,2.2927581934788406
6437,2.2792231421025093
8292,2.2785805547875086
3173,2.275535264354551
4547,2.2737928702173176
559,2.2713792787865232
5295,2.2687618393556703
3393,2.2663304365978125
8051,2.2655187965401846
2708,2.26307162995815
2999,2.2629139326340346
3320,2.2617186592055463
105,2.2610656672982685
4953,2.2606501772806618
4044,2.258132684542021
4588,2.2561747958565883
39,2.2550334600834674
6918,2.2540506208937954
2560,2.2529967232401957
3926,2.2521880757824957
7443,2.248830197277045
6613,2.2467421471129914
960,2.2455876026811916
2932,2.241651023121015
363,2.2379799140266234
8,2.237573638709358
2257,2.2360779585565638
2830,2.2334560245097594
3541,2.2297981673315403
3309,2.2260010217917787
1781,2.224564741694523
1997,2.2240859313491246
2922,2.2207619925180953
2326,2.2195495150540223
2764,2.216420018631261
2128,2.2119938004248914
4962,2.208365647059976
1390,2.2046958051033165
3099,2.203482157289352
2809,2.1996853239954905
4417,2.1979112030480175
6255,2.195018652916379
7047,2.1943404046249744
859,2.193622579473616
5457,2.1935436435754188
7707,2.191552569715677
4715,2.1910305428372596
3489,2.189865334223881
6151,2.187456403422091
5798,2.184216113383111
4977,2.1835318968512074
764,2.183296557075789
4043,2.1815738456264326
2972,2.1800075758751603
6,2.1795227606271093
3807,2.1791866144463525
567,2.178425538706205
524,2.1784084435349067
3346,2.176803283453167
1465,2.176391638162947
2016,2.1714688104954964
1814,2.1689513201369226
3033,2.167813255298952
2685,2.16633656343742
3056,2.1659753352425235
967,2.156868976554215
1927,2.143543810071089
1315,2.137300269875991
1014,2.137277920532747
6094,2.1364685387860427
565,2.135733105688068
7879,2.1298139608536832
5824,2.1267876270787207
1253,2.1246185011003895
760,2.121131992383512
1191,2.117603401153764
1322,2.1157036597911456
5384,2.114347633821988
5844,2.1139422850196126
7795,2.113824445209963
1018,2.1108997870794304
7119,2.11083733531785
3235,2.1102811899430667
1053,2.1090328643363123
5506,2.1081699033851096
1360,2.0941416774002013
2799,2.0941058622500903
3243,2.093672943384824
696,2.0936399170053326
322,2.092594960662123
3104,2.0902565714830916
2209,2.089521837662696
5239,2.0863549309968135
2811,2.084457264570289
2993,2.08345111234957
7054,2.0821811875821434
1498,2.0820264303519727
6699,2.079842012158869
4645,2.072751911936189
2001,2.070838149450563
2369,2.0682866698352345
2507,2.06709874802823
5950,2.065718485715683
3458,2.064450579382464
6860,2.0642332771283876
3029,2.0637019907314897
1566,2.0606198838470977
3871,2.059462921786356
178,2.0566453161563434
135,2.0554138643732967
4929,2.0540021496656196
4341,2.0536067759437473
7529,2.04324327928551
8083,2.0413888949035086
3919,2.0390883678183487
3956,2.0381774163992947
477,2.0381608050923083
1444,2.0361739220497803
2499,2.035701557046415
6503,2.03448136826437
4289,2.0315080725727577
6270,2.030469208843259
1525,2.029872808276586
1234,2.029104088589332
3002,2.026510398557696
2805,2.0191407148583167
5421,2.019090368948924
3015,2.019050966394622
1816,2.0190217946585043
829,2.0181174633672363
2981,2.0175732628297824
3191,2.013958321788584
2801,2.009062769177906
849,2.0083296569014726
334,2.0052147697075657
6596,2.0045870727224147
663,2.003606280245376
2273,2.0034859102245264
4013,2.0007323721720707
5827,1.9988447659716821
7618,1.9972442372525854
5026,1.9966069888174005
2612,1.9957197664153024
151,1.9950613688571446
2996,1.9939043065835105
1291,1.9914525790554198
2592,1.9873424673288755
7143,1.9843675290636418
8224,1.9833329278678458
7101,1.981794094975136
3835,1.981621375293708
609,1.9801461534074534
1964,1.9795336813735511
371,1.9789358559649617
5415,1.9774116530107073
3664,1.975292706664621
2696,1.9750321842590537
7493,1.9739484351244925
7442,1.973651568608405
5465,1.972846991467608
49,1.971686013700864
7928,1.970006153312307
5387,1.9683718594021777
5998,1.967048761269781
5509,1.9669024077989767
7073,1.9639886233916404
310,1.9639740653602498
298,1.9625723778903712
1012,1.962553211824676
3009,1.9611371719959025
1164,1.9581929624351817
4662,1.956407335851909
1565,1.95395843076289
1521,1.9508411105667522
719,1.9491597375900254
5994,1.9476815463895916
432,1.9392280872737866
2338,1.9390708048283276
2819,1.9389382868332057
7561,1.9301470914793695
5176,1.9279410069002054
3691,1.9260543838607396
972,1.925242762692192
633,1.9214374691336988
1446,1.9174042824216553
1788,1.9166432979544472
5863,1.9146261893006673
2400,1.914471013495211
2511,1.9142114001410355
7120,1.910712762645875
2700,1.9094495745816666
4886,1.909131992201701
94,1.904955396773494
1758,1.9049162960660664
6897,1.9012200999771418
5850,1.9004151247895629
1203,1.8998516802015963
1402,1.897567385402189
5928,1.8972757271244465
4778,1.8959377241072757
697,1.895925791892422
1285,1.8950574063094903
3885,1.8940082065166535
8038,1.8866697279285662
5327,1.88319830711574
5568,1.88279344755258
3114,1.881424852294332
5140,1.88120320554207
2246,1.8800775256046378
7683,1.8794394183039516
1580,1.879085856455627
8168,1.8787634497243997
1296,1.87848657943935
4189,1.8780011741048221
3854,1.8768480040763305
4323,1.8728153900629974
514,1.8727041963999334
6505,1.8722647773075825
2946,1.8644270367756899
7400,1.8621288489789687
5790,1.8619485803178595
5155,1.8587448559736721
5439,1.8570642668355046
1864,1.856124020115276
1022,1.8547243866240302
6097,1.8506902166109822
2713,1.850272315514347
5732,1.847983865332976
1411,1.847935150434118
2669,1.8478772877540528
6737,1.8459362724489772
3433,1.8444138981703018
313,1.8442527959237909
80,1.8420806982797568
2912,1.8401341459343914
1190,1.8387744933729622
4748,1.8294064716367495
2815,1.8243631046234918
733,1.8243450375224304
1658,1.824061422175782
6029,1.82177362104697
908,1.820442161322159
5721,1.820394457459692
1603,1.8189282836933498
2754,1.8180475830826512
1471,1.8175761003923507
2825,1.8149774900112174
7788,1.8146023990909639
895,1.808566197258495
332,1.8057432287257862
5392,1.8057012006277942
704,1.8053572225526089
4234,1.8034634354994308
3967,1.7991441635971581
5012,1.798645998500457
5584,1.7986273304631297
1596,1.7957625375451385
2968,1.795308656131219
3770,1.7937360951943548
153,1.79187919762221
6994,1.7909986107771532
1746,1.790692577520636
144,1.7906175508683697
5064,1.7896384898261741
7237,1.7887077254471808
6272,1.7885007447947865
5651,1.7863981052735567
7726,1.7833587892015161
4051,1.778463304934351
1125,1.7749464658797296
5582,1.7740779026484519
1425,1.7739064999329468
1542,1.7715530905267078
2579,1.770687549720816
3021,1.7705228700097613
3435,1.767373100240292
3274,1.7629901372404237
2195,1.761978193544366
2689,1.7616269847029566
4024,1.7587389740560555
3661,1.7561818191434873
4797,1.7554525339103033
1569,1.751585048337984
4134,1.7492840642674152
6850,1.746778368278203
3200,1.7453371419836325
2340,1.7443405811404595
5776,1.7407875445842165
1140,1.7402728215096663
4049,1.7320732709680022
2073,1.7296943237836429
7694,1.7287412129012434
2623,1.7287033741736393
2902,1.727979441151009
1592,1.727143424886731
1641,1.7228413189734164
34,1.722596676552015
362,1.7208947051413006
7544,1.7194847916780747
7965,1.7186207245961456
6407,1.7173554793135972
1903,1.7114003986205892
7810,1.7105162761758756
587,1.7051306992903095
3769,1.7039677399540962
2416,1.702809666700784
5737,1.7021134471314905
1413,1.7003086722514904
887,1.695804908129269
5638,1.6915619728399762
7185,1.6908842219491151
1783,1.6888837899898324
2475,1.6870347774151626
2341,1.683876555962619
1286,1.6800508718054243
8044,1.6798356386142217
4764,1.6773115193707242
1000,1.6754881038048397
304,1.673601199944691
4218,1.6701122553301422
8219,1.6655031934166444
7778,1.665401307554992
1798,1.664612776641952
6993,1.6643907789652383
1965,1.6594628706349048
1127,1.6593063661667347
1241,1.659052361608351
2974,1.6574953001186337
6725,1.654137670775544
4944,1.6528790088708853
1393,1.6520648351795153
5511,1.651541888367748
5753,1.650694697454733
1774,1.6480609344083428
1024,1.6476985964844435
1953,1.6474786844838332
5437,1.6465635264548588
3614,1.6435412421222342
7088,1.6410773346415528
346,1.6403298881226924
3381,1.6402941958007247
2687,1.636086901021329
350,1.6350767295703217
2917,1.6349358347191203
2258,1.6343457996680764
1550,1.6313137783463107
2834,1.6308037093352652
368,1.6292954717530992
6320,1.6285014516744034
5922,1.6266276024996495
6023,1.6261153588326196
2053,1.6255110937683168
3548,1.6233433495315746
7373,1.6231719249938832
2356,1.622934538910662
5745,1.6215570206364167
3726,1.6164220063488004
2724,1.6144665800252682
4488,1.6125307307452883
311,1.6119567213819033
1250,1.610280488307182
1961,1.6100012484441164
3310,1.6083166060825056
192,1.6076050354094147
1534,1.6074964400828833
2076,1.6060471881545948
6251,1.602942636667102
3483,1.6024605603676105
5245,1.6019547887094117
7389,1.6015595450870141
989,1.6003330999683056
2618,1.5977007554643885
5973,1.5951602216951613
2570,1.5949574775167594
4065,1.5944974382953996
8246,1.5938121722084229
589,1.5923111663556189
1248,1.590575806558551
61,1.5830606564005252
2333,1.5800308404330092
750,1.5788516255946428
5793,1.5778833410096036
673,1.5722876861834119
6840,1.571137348384551
1439,1.5708780936293645
5802,1.5693447053056098
4527,1.5688802240870086
3251,1.5636961691620201
6783,1.5598839998194913
1394,1.557110383423084
6628,1.5558190123478366
1749,1.555494088281692
584,1.5522041087970253
2106,1.5489215481386296
611,1.5446470202108804
2918,1.543546949760105
